no;title;author;journal;number;cites;year;cid;pubid;id
126;Kudeta Putih: Reformasi dan Pelembagaan Kepentingan Asing dalam Ekonomi Indonesia;S Hadi, S Daeng, SD Afrimadona, E Pratiwi, I Nataprawira;Indonesia Berdikari. Jakarta;;8;2012;13282704358235002317;TiLqlu47W2oC;2C4UV_EAAAAJ
127;Model Ekonomi Wilayah Komoditi Kakao Biji Provinsi Sulawesi Tengah;MR Yantu;Disertasi Doktor Sekolah Pascasarjana, Institut Pertanian Bogor, Bogor;;8;2011;758188851956155250;v_xunPV0uK0C;2C4UV_EAAAAJ
128;Program Pembangunan Kawasan Perbatasan;S Hadi;Direktur Kawasan Khusus Daerah Tertinggal. Bappenas;;8;2008;4071601441373724942;2hrGa7H818QC;2C4UV_EAAAAJ
129;Pemilihan Prediktor Delisting Terbaik (Perbandingan Antara The Zmijewski Model, The Altman Model, dan The Springate Model), Simposium Nasional Akuntansi (SNA) ke XI;S Hadi, A Anggraeni;Pontianak;;8;2008;1105713110848513904;n1qY4L4uFdgC;2C4UV_EAAAAJ
130;Post Washington Consensus dan Politik Privatisasi di Indonesia;S Hadi, D Soraya, H Ndaru, DS Sitepu, D Kusumaningtyas, M Arumsari;Marjin Kiri. Tangerang;;8;2007;10406967607743038186;koF6b02d8EEC;2C4UV_EAAAAJ
131;Strategi Pembangunan Indonesia Pasca IMF;S Hadi, RS Jaslini, J Edi, V Alianti, D Pradana, D Damayanti;Jakarta: Granit;;8;2004;7303747725970356776;-c_eYhz9dBkC;2C4UV_EAAAAJ
132;Isolation eugenol dari minyak daun cengkeh skala pilot plant;A Nurdin, A Mulyana, H Suratno;J. Sains dan Teknologi Indonesia;3 (9), 58-62;8;2001;17929476533669008736;DkZNVXde3BIC;2C4UV_EAAAAJ
133;Status ektomikoriza pada tanaman hutan di Indonesia;S Hadi;Prosiding Seminar Nasional Mikoriza I, Bogor;15-16;8;1999;1616489203466953505;4QKQTXcH0q8C;2C4UV_EAAAAJ
134;Bahasa Arab dan Khazanah Sastra Keagamaan di Indonesia;S Hadi;Jurnal Humaniora;;8;1995;7744982999204811531;mu2_AnMl8iYC;2C4UV_EAAAAJ
135;Statistik dalam Basica;S Hadi;Penerbit Andi;;8;1991;16809893150935855297;aqlVkmm33-oC;2C4UV_EAAAAJ
136;Constraints on density changes in the funnel-shaped caldera inferred from gravity monitoring of the Lusi mud eruption;G Mauri, A Husein, A Mazzini, K Karyono, A Obermann, G Bertrand, ...;Marine and Petroleum Geology;90, 91-103;7;2018;12072793915052977978;DwWRdx-KAo4C;2C4UV_EAAAAJ
137;Pendidikan Matematika Realistik: Teori, Pengembangan dan Implementasi;S Hadi;Jakarta: RajaGrafindo Persada;;7;2017;1090990330672804216;CzVmvSWNoUEC;2C4UV_EAAAAJ
138;Model Pengembangan Agribisnis Kelapa Terpadu di Kabupaten Indragiri Hilir;D Bakce, S Hadi;Makalah pada Seminar Nasional dan Peluncuran Buku Memperingati;70;7;2015;13093183941020626609;-BKJ5vZJwzMC;2C4UV_EAAAAJ
139;Supply chain risk management in shrimp industry before and during mud volcano disaster: an initial concept;AR Fitrianto, S Hadi;Procedia-Social and Behavioral Sciences;65, 427-435;7;2012;22799145979118757;dFKc6_kCK1wC;2C4UV_EAAAAJ
140;Perubahan Kedalaman & Ketebalan Termoklin pada Variasi Kejadian ENSO, IOD & Monsun di Perairan Selatan Jawa Hingga Pulau Timor (Charge of Thermocline Thickness & Depth on the …;K Kunarso, S Hadi, NS Ningsih, MS Baskoro;ILMU KELAUTAN: Indonesian Journal of Marine Sciences;17 (2), 87-98;7;2012;15575514189355816387;b1wdh0AR-JQC;2C4UV_EAAAAJ
141;Analisis daya saing ekspor minyak sawit Indonesia dan Malaysia di pasar internasional;S Hadi, E Tety;PEKBIS (Jurnal Pendidikan Ekonomi Dan Bisnis);4 (3), 180-191;7;2012;562413057744021115;_kc_bZDykSQC;2C4UV_EAAAAJ
142;Identifikasi kesulitan peserta didik dalam belajar matematika dan sains di sekolah dasar;H Retnawati, B Kartowagiran, S Hadi, K Hidayati;Jurnal Kependidikan: Penelitian Inovasi Pembelajaran;41 (2);7;2011;3722013808557170064;1paMEeroeoQC;2C4UV_EAAAAJ
143;Internal waves dynamics in the Lombok Strait studied by a numerical model;NS Ningsih, R Rachmayani, S Hadi, IS Brodjonegoro;International Journal of Remote Sensing and Earth Sciences (IJReSES);5 (1);7;2010;6012512555680139489;kuK5TVdYjLIC;2C4UV_EAAAAJ
144;Analisis Kemampuan Komunikasi Matematika Melalui Model Think Talk Write (TTW) Peserta Didik SMPN 1 Manyar Gresik;S Hadi;Jurnal Pendidikan Matematika;1 (2), 52-59;7;2010;6859173566174734971;YOwf2qJgpHMC;2C4UV_EAAAAJ
145;Tingkat adopsi inovasi peternak dalam beternak ayam broiler di Kecamatan Bajubang Kabupaten Batang Hari;W Lestari, S Hadi, N Idris;Jurnal Ilmiah Ilmu-Ilmu Peternakan;14-22;7;2009;6103833597746776110;nqdriD65xNoC;2C4UV_EAAAAJ
146;Ringkasan Laporan Penelitian Model Trend Prestasi Siswa Berdasarkan Data PISA Tahun 2000, 2003 dan 2006;S Hadi;Jakarta: Pusat Penilaian Pendidikan Departemen Pendidikan Nasional;;7;2009;9673175781236103231;1YatL4jblGcC;2C4UV_EAAAAJ
147;Pengaruh Komposisi Warna Pada Ruang Kerja Terhadap Stres Kerja;RD Prasetya;LINTAS RUANG: Jurnal Pengetahuan & Perancangan Desain Interior;1 (1);7;2007;14256133281227841046;uWQEDVKXjbEC;2C4UV_EAAAAJ
148;Adapting European curriculum material for Indonesian schools;S Hadi;Banjarmasin: Lambung Mangkurat University;;7;2006;10495735787300477184;UEFpDhwOD2kC;2C4UV_EAAAAJ
149;Overcoming violent conflict: Peace and development analysis in West Kalimantan, Central Kalimantan and Madura;R Achwan, H Nugroho, D Prayogo, S Hadi;Retrieved April;15, 2008;7;2005;10186461715929971224;esGtpfCv0y8C;2C4UV_EAAAAJ
150;Overcoming violent conflicts: Volume 4, peace and development analysis in Maluku and North Maluku;G Brown, C Wilson, S Hadi;Jakarta: Crisis Prevention and Recovery Unit of the United Nations …;;7;2005;1013314228275273369;SgTKrLvt1DcC;2C4UV_EAAAAJ
151;Kata-kata serapan dari Bahasa Arab yang terdapat dalam kamus besar bahasa Indonesia;S Hadi;Universitas Gadjah Mada;;7;2003;10711040030427279331;m44aUaJR3ikC;2C4UV_EAAAAJ
152;Persepsi Mengenai Gaya Kepemimpinan Transformasional dan Gaya Kepemimpinan Transaksional dan Pengaruhnya Terhadap Upaya Ekstra Pegawai Dinas Kesehatan Kota (DKK) Semarang …;E Mujiasih, S Hadi;Jurnal Bisnis dan Ekonomi. l;l0 (2): 198 208;7;2003;5803255819133828484;jtI9f0ekYq0C;2C4UV_EAAAAJ
153;Memperkenalkan RME kepada Guru SLTP di Yogyakarta;S Hadi;Makalah disajikan pada Seminar nasional Realistic Mathematics Education di …;;7;2001;2659221285180298267;0urtJCGzaFQC;2C4UV_EAAAAJ
154;Studi Dampak Kebijaksanaan Pembangunan terhadap Disparitas Ekonomi Antarwilayah (Pendekatan Model Analisis Neraca Sosial Ekonomi);S Hadi;Disertasi Doktor. Program Pascasarjana, Institut Pertanian Bogor, Bogor;;7;2001;4735254406133920236;rCNdntzdTkkC;2C4UV_EAAAAJ
155;Enteritis nekrotik pada ayam broiler;S Hadi;Poultry Indonesia;;7;1999;10872205160646637227;nZcligLrVowC;2C4UV_EAAAAJ
156;Oil spill model of Makassar Strait;S Hadi, DK Mihardja, T Suprijo;Oil Spill Modelling in the East Asian Region with Special Reference to the …;;7;1997;2553181365370175019;_FM0Bhl9EiAC;2C4UV_EAAAAJ
157;Accumulation of macronutrients by five dipterocarp species inoculated with different species of mycorrhizal fungi;S Hadi, E Santoso;Mycorrhizae for Green Asia: proceedings of the first Asian conference on …;;7;1989;16621523585495325332;LkGwnXOMwfcC;2C4UV_EAAAAJ
158;A NUMERICAL TIDAL MODEL OF MUSI-UPANG ESTUARIES.;S Hadi;;;7;1986;8567255990774822233;rmuvC79q63oC;2C4UV_EAAAAJ
159;Patogen tanaman dalam tanah dan perkembangan penyakit;R Hadi, R Suseno, J Sutakaria;Fakultas Pertanian Jurusan Ilmu Hama dan Penyakit Tumbuhan. Institut …;;7;1975;17605464534193109099;5awf1xo2G04C;2C4UV_EAAAAJ
160;Relasi dan Reposisi Agama dan Negara;S Hadi;Ri'ayah: Journal of Social and Religious;3 (01), 12-30;6;2018;18123885493471457513;X0DADzN9RKwC;2C4UV_EAAAAJ
161;Training of students’ critical thinking skills through the implementation of a modified free inquiry model;SA Hadi, E Susantini, R Agustini;Journal of Physics: Conference Series;947 (1), 012063;6;2018;3763226436395404663;rUnQDpM0TEQC;2C4UV_EAAAAJ
162;Southeast Asian palm leaf manuscript images: a review of handwritten text line segmentation methods and new challenges;MWA Kesiman, D Valy, JC Burie, E Paulus, IMG Sunarya, S Hadi, KH Sok, ...;Journal of Electronic Imaging;26 (1), 011011;6;2016;2903679163881660607;oYLFIHfuHKwC;2C4UV_EAAAAJ
163;Profil Modal Sosial dan Tingkat Partisipasi Peternakpada Pengembangan Sapi Potong di Kabupaten Tebo Propinsi Jambi;S Hadi;KANAL: Jurnal Ilmu Komunikasi;2 (2), 107-122;6;2016;9552589058201125142;Wq2b2clWBLsC;2C4UV_EAAAAJ
164;Two-way causality between social capital and poverty in rural Indonesia;A Nasution, E Rustiadi, B Juanda, S Hadi;Asian Social Science;11 (13), 139;6;2015;6860296190535912754;t7zJ5fGR-2UC;2C4UV_EAAAAJ
165;Studi Etika Tentang Ajaran-ajaran Moral Masyarakat Banjar;S Hadi;Jurnal Tashwir;3;6;2015;15595767604919275200;QUX0mv85b1cC;2C4UV_EAAAAJ
166;Studi Analisis Konsumsi dan Penghematan Energi di PT. PG Krebet Baru I;BA Raharjo, U Wibawa, H Suyono;Tugas Akhir Teknik Elektro, Universitas Brawijaya, Malang;;6;2014;3647998740768414625;o4Qvs5Y5TLQC;2C4UV_EAAAAJ
167;Fungsi Legislasi dalam Sistem Pemerintahan Presidensil (Studi Perbandingan Indonesia Danamerika Serikat);S Hadi;DiH: Jurnal Ilmu Hukum;9 (18);6;2013;5209568206824648217;qmtmRrLr0tkC;2C4UV_EAAAAJ
168;Penerapan Jaringan Syaraf Tiruan Pada Pengenalan Pola Robot Line Follower;A Sholahuddin, S Hadi;Prosiding Seminar Nasional Sains dan Teknologi Nuklir PTNBR-BATAN Bandung …;;6;2013;4809804493216554143;v1_lew4L6wgC;2C4UV_EAAAAJ
169;Pengaruh Minat, Kemandirian, dan Sumber Belajar terhadap Prestasi Belajar Siswa Pada Mata Pelajaran IPS Kelas VII SMP Negeri 5 Ungaran;S Hadi, FS Farida;Dinamika Pendidikan;7 (1);6;2012;13089600791773819363;WAzi4Gm8nLoC;2C4UV_EAAAAJ
170;Pemanfa-atan Habitat oleh Monyet Ekor Panjang (Macaca fascicularis) di Kampus IPB Darmaga;SM Sinaga, P Utomo, S Hadi, NA Archaitra;Bogor: Fa-kultas Kehutanan Institut Pertanian Bogor;;6;2010;12673266275243798844;LgRImbQfgY4C;2C4UV_EAAAAJ
171;Analisis Kemandirian Otonomi Daerah;S Hadi;JESP;1;6;2009;12675890281452193690;D4n_APcuzvwC;2C4UV_EAAAAJ
172;Faktor yang Mempengaruhi Kualitas Pembelajaran;S Hadi;Yogyakarta;;6;2009;13415180575199077018;OA9cGvo6324C;2C4UV_EAAAAJ
173;Pengaruh Strategi Pembelajaran Cooperative Script terhadap Keterampilan Berpikir Kritis, Keterampilan Metakognitif, dan kemampuan Kognitif Biologi pada Siswa SMA Laboratorium …;S Hadi;Tesis Tidak Dipublikasikan. Malang: PPs Universitas Negeri Malang;;6;2007;8012427428814157530;eJD0kABLposC;2C4UV_EAAAAJ
174;"Protection from Tsunamis, Coastal Protection in the Aftermath of the Indian Ocean Tsunami’: What role for forests and trees?; proceedings of the regional technical workshop";H Latief, S Hadi;FAO, Khao Lak, Thailand;;6;2006;7784149118975036495;ZyBjE3zI-i8C;2C4UV_EAAAAJ
175;Glosarium Kata dan Istilah Asing dalam Bahasa Arab;S Hadi;Yogyakarta: Seksi Penerbitan FIB UGM;;6;2005;217067259157281992;ExNiBuTMO9IC;2C4UV_EAAAAJ
176;Pelatihan Asertivitas Untuk Meningkatkan Ketahanan Istri Terhadap Tindak Kekerasan Suami= The Assertiveness Training to Increase Resilience of Spouse Abuse;Q Uyun, S Hadi;Sosiosains;18 (2005);6;2005;15497807678763898751;8k81kl-MbHgC;2C4UV_EAAAAJ
177;Persepsi Mengenai Gaya Kepemimpinan Transformasional dan Transaksional dan Pengaruhnya Terhadap Upaya Ekstra (Extra Effort) Pegawai Dinas Kesehatan Kota (DKK) Semarang …;E Mujiasih, S Hadi;Jurnal Bisnis dan Ekonomi;10 (2);6;2003;16652259314654587181;mRAYM1lGiDwC;2C4UV_EAAAAJ
178;Reliabilitas dan Validitas;S Hadi;Yogyakarta: Yayasan Penerbit Fakultas Psikologi UGM;;6;1992;6356021416539452647;Gpwnp1kGG20C;2C4UV_EAAAAJ
179;Pasang Surut Laut;DK Mihardja, S Hadi, M Ali;Diktat Kuliah Pendidikan Survei Hidrografi ITB–Pertamina, Penerbit ITB;;6;1988;16822173089039600182;uqZYSrDi9MMC;2C4UV_EAAAAJ
180;Accumulation of micronutrients by five dipterocarp species inoculated with different species of mycorrhizal fungi.;E Santoso, S Hadi, R Soeseno, O Koswara;Buletin Penelitian Hutan;11-17;6;1988;6739637213463599452;kNdYIx-mwKoC;2C4UV_EAAAAJ
181;The association of fungi with dipterocarps;S Hadi;Proceedings of the Third Round Table Conference on Dipterocarps, Samarinda …;;6;1985;789537688677377542;hefNtdE4IMkC;2C4UV_EAAAAJ
182;Suspected ectomycorrhizal fungi commonly associated with dipterocarp species;ST Nuhamara, S Hadi, EI Bimaatmadja;;6th North American Conference on Mycorrhizae, Bend, Oregon (USA), 25-29 Jun 1984;6;1985;14628502523903595116;_FxGoFyzp5QC;2C4UV_EAAAAJ
183;On an unorthodox malariometric survey around Bokondini (Jayawijaya), Irian Jaya, Indonesia.;M Maffi, AM Hutapea, P Supardi, S Hadi;Rivista di Parassitologia;36 (4), 233-254;6;1975;7090146264884342838;3lUAU8Oskd0C;2C4UV_EAAAAJ
184;dkk. 2011;S Daeng, S Hadi;Kriminalisasi Berujung Monopoli: Industri Tembakau Dunia di Tengah Pusaran …;;6;#N/A;6030609152904349953;9LrdxYebArsC;2C4UV_EAAAAJ
185;THE DIFFICULTIES OF HIGH SCHOOL STUDENTS IN SOLVING HIGHER-ORDER THINKING SKILLS PROBLEMS.;S Hadi, H Retnawati, S Munadi, E Apino, NF Wulandari;Problems of Education in the;21st Century 76 (4);5;2018;7977522836602749203;kVKjLOQJbwAC;2C4UV_EAAAAJ
186;Benchmarking of Document Image Analysis Tasks for Palm Leaf Manuscripts from Southeast Asia;M Kesiman, D Valy, JC Burie, E Paulus, M Suryani, S Hadi, M Verleysen, ...;Journal of Imaging;4 (2), 43;5;2018;2369157486993806789;kiex5tMzGo8C;2C4UV_EAAAAJ
187;Project Based Learning on Casting of Aluminium Tensile Test Specimen for Mechanical Engineering Students, State Polytechnic of Malang on Odd Semester of Academic Year 2016/2017;S Hadi, L Agustriyana, S Subagiyo;Journal of Education Research and Evaluation;1 (1), 6-14;5;2017;12663449994840929944;WmQWPPBrFVcC;2C4UV_EAAAAJ
188;Enhancement ZnO nanofiber as semiconductor for dye-sensitized solar cells by using Al doped;B Sutanto, Z Arifin, Suyitno, S Hadi, LM Pranoto, YV Agustia;AIP Conference Proceedings;1717 (1), 040006;5;2016;16647018925817493813;WsFh9Szeq2wC;2C4UV_EAAAAJ
189;The Arab Spring: Membaca Kronologi dan Faktor Penyebabnya;A Sahide, S Hadi, SM Setiawati, B Cipto;Jurnal Hubungan Internasional;4 (2), 118-129;5;2015;17927873907362935682;kcGNQN_anIUC;2C4UV_EAAAAJ
190;Peningkatan Kemampuan Analisis Pokok Bahasan Masalah Ekonomi dengan Model Pembelajaran Problem Based Learning (PBL) Siswa SMA Negeri 1 Bandongan Kabupaten Magelang;T Yuniarti, S Hadi;Dinamika Pendidikan;10 (1), 76-87;5;2015;11747007250920044928;j2GSQqY3pL0C;2C4UV_EAAAAJ
191;Implementing DEWA framework for early diagnosis of melanoma;S Hadi, BY Tumbelaka, B Irawan, R Rosadi;Procedia Computer Science;59, 410-418;5;2015;29612845038070858;WHdLCjDvYFkC;2C4UV_EAAAAJ
192;Menentukan kriteria ketuntasan minimal berbasis peserta didik;D Mardapi, S Hadi, H Retnawati;Jurnal Penelitian dan Evaluasi Pendidikan;19 (1), 38-45;5;2015;1714004961785650118;9c2xU6iGI7YC;2C4UV_EAAAAJ
193;Pengaruh karakteristik personal dan faktor situasional dalam penerimaan perlakuan disfungsional;S Hadi, M Nirwanasari;Ekbisi;9 (1);5;2014;1213856592391077370;DOLguN9Lh8sC;2C4UV_EAAAAJ
194;Repeatability, reproducibility, and durability of zinc oxide fibre-based nanogenerator synthesized by simple electrospinning machine;S Suyitno, S Huda, Z Arifin, S Hadi;Advanced Science Letters;20 (10-11), 2299-2303;5;2014;11192153287267751794;4pF9x-cDGsoC;2C4UV_EAAAAJ
195;Biofuels Produced from Hydrothermal Liquefaction of Rice Husk;S Hadi, KJ Kroda, Z Arifin, K Hery;Applied Mechanics and Materials;575, 628-634;5;2014;17802439982545685479;z0_F5_TITjQC;2C4UV_EAAAAJ
196;Distal radius morphometry of Indonesian population;SA Hadi, W Wijiono;Medical Journal of Indonesia;22 (3), 173-7;5;2013;1626056293086754351;pxXbYLTb8EgC;2C4UV_EAAAAJ
197;Suryanto.(2002);S Hadi, T Plomp;Introducing realistic mathematics education to junior high school …;;5;2013;15466495777969440102;zfsRRabFVBUC;2C4UV_EAAAAJ
198;Pengaruh Prakerin, Prestasi Belajar, Lingkungan Keluarga Terhadap Minat Berwirausaha Siswa;DI Lestari, H Harnanik, S Hadi;Economic education analysis journal;1 (2);5;2012;11586665290524745290;1qzjygNMrQYC;2C4UV_EAAAAJ
199;Pendampingan pengembangan perangkat pembelajaran laboratorium untuk menunjang pelaksanaan KTSP bagi guru IPA Biologi SMP Muhammadiyah 1 Malang;AM Hudha, H Husamah, S Hadi;Jurnal Dedikasi;8, 43-51;5;2011;204709608499078854;f5lEeLvKxmwC;2C4UV_EAAAAJ
200;Karakteristik Petir dari Awan ke Bumi dan Hubungannya dengan Curah Hujan;D Septiadi, S Hadi, B Tjasyono;Jurnal Sains Dirgantara;8 (2);5;2011;168472594007232331;XoXfffV-tXoC;2C4UV_EAAAAJ
201;Ekstrak Herbal (Daun Salam, Jintan Hitam, Daun Seledri) dan Kadar IL-6 Plasma Penderita Hiperurisemia;D Ngestiningsih, S Hadi;Media Medika Indonesiana;45 (2), 113-117;5;2011;2302459267004157829;bnK-pcrLprsC;2C4UV_EAAAAJ
202;Pengantar Oseanografi Fisis;S Hadi;Diktat Kuliah: Progam Studi Oseanografi. Institut Teknologi Bandung;;5;2010;17421663911811968002;bNB6FdaCRgEC;2C4UV_EAAAAJ
203;TEKS dalam KONTEKS;S Hadi;Sebagai Pelestarian dan Pengembangan Seni Budaya. Makalah Stadium Geeneral …;;5;2010;17688110758587983424;JqN3CTdJtl0C;2C4UV_EAAAAJ
204;Pengaruh penambahan konsentrasi gula terhadap kualitas nata de soya dari limbah cair tahu;B Hastuti, S Hadi;Makalah Seminar Nasional Kimia Jurusan Pendidikan FMIPA UNY;1-8;5;2009;228951307536511852;x2hKVfJWtf0C;2C4UV_EAAAAJ
205;Studi pengembangan kelapa sawit rakyat di Provinsi Riau;A Rifai, S Hadi, N Qomar;Jurnal Sagu;7 (2);5;2008;12575988130459523759;4TOpqqG69KYC;2C4UV_EAAAAJ
206;Islam Spiritual: Cetak Biru Keserasian Eksistensi;S Hadi;Malang: UIN Malang Press;;5;2007;10113774244648113637;8s22W2WWFy4C;2C4UV_EAAAAJ
207;Ekstraksi gelatin dari tulang ikan kakap merah (Lutjanus sp) secara asam;S Suryanti, S Hadi, R Peranginangin;Jurnal Pascapanen dan Bioteknologi Kelautan dan Perikanan;1 (1), 27-34;5;2006;7678950332957809719;eI34FqJmdUoC;2C4UV_EAAAAJ
208;Study on Seasonal Variation of Cohesive Suspended Sediment Transport in Estuary of Mahakam Delta by using A Numerical Model;S Hadi, NS Ningsih, A Tarya;Journal of Civil Engineering;13 (1), 11-22;5;2006;5885231108578688500;5qfkUJPXOUwC;2C4UV_EAAAAJ
209;Perkembangan Mutakhir dalam Bahasa Arab;S Hadi;Makalah disampaikan dalam Pengukuhan Guru Besar di kampus UGM pada tanggal;13;5;2005;7970310208411309069;PPrs6GlykQcC;2C4UV_EAAAAJ
210;Enhancing local governance through decentralization policy in managing conflict affected regions in Indonesia;S Hadi;Resource paper for the United Nations Department of Economic and Social …;;5;2005;9471858914548611083;GWiaReNCd0YC;2C4UV_EAAAAJ
211;Overcoming violent conflict: Volume 3: Peace and development analysis in Central Sulawesi;G Brown, Y Tajima, S Hadi;Jakarta: CPRU-UNDP LIPI & BAPPENAS;;5;2005;14412004393131125258;UFuRdyijzaAC;2C4UV_EAAAAJ
212;Overcoming violent conflict;R Achwan, H Nugroho, D Prayogo, S Hadi;Jakarta: LabSosio, Bappenas & UNDP;;5;2005;11566080890480163142;m8MyhXdlT-4C;2C4UV_EAAAAJ
213;Perancangan Ayunan Ynag Ergonomis Untuk Memberikan Kenyamanan dan Keamanan Dalam Bermain di Taman Kanak-kanak;S Hadi;Tugas Akhir TI–UMM;;5;2004;226748594667165089;m4fbC6XIj1kC;2C4UV_EAAAAJ
214;Bandung: PT;SG Hadi;Alumni;;5;2002;6144939000905427802;7f0ks1Axv_QC;2C4UV_EAAAAJ
215;Analisis dan Desain Berorientasi Objek;A Hadi;Yogyakarta: J&J Learning;;5;2002;17884852558776791424;YXeC4bxG7-IC;2C4UV_EAAAAJ
216;Bioactive alkaloids from medicinal plants of Lombok;S Hadi;;;5;2002;14547389126650168847;-uzm3Y7AvW0C;2C4UV_EAAAAJ
217;Tiga dekade berindustri benih di Indonesia;S Sadjad, FC Suwarno, S Hadi;Gramedia Widiasarana Indonesia;;5;2001;1789768367955157833;SdhP9T11ey4C;2C4UV_EAAAAJ
218;Patogenisitas Rhizoctonia solani pada Semai Pinus merkusii dan Acacia mangium;SH Achmad, EN Herliyana, A Setiawan;Jurnal Manajemen Hutan Tropika;5 (1);5;1999;2846805197502640872,7586655952084476610;SeFeTyx0c_EC;2C4UV_EAAAAJ
219;Korelasi genotipik antara hasil dengan tingkat ketahanan terhadap penyakit bercak daun hitam pada kacang tanah;S Sastrosumarjo, S Hadi, S Karama, A Surkati, AA Mattjik;Jurnal Agronomi Indonesia (Indonesian Journal of Agronomy);26 (1);5;1998;11702450614343121878;s1ouQE5r0WUC;2C4UV_EAAAAJ
220;Hubungan antara taraf inteligensi, kepercayaan diri dan pendidikan orang tua dengan kreativitas siswa;AR DARUMA;Universitas Gadjah Mada;;5;1997;15955127008713250962;dJ_BR67V0s4C;2C4UV_EAAAAJ
221;Politik Standar Ganda Amerika Serikat Terhadap Bosnia;S Hadi, F Zon;Forum for Development and International Studies (Fodis);;5;1997;6230494849978531530;vjZqxyZ7hS4C;2C4UV_EAAAAJ
222;Statistika III;S Hadi;Yogyakarta: Fakultas Psikologi UGM;;5;1995;10957779321322333036;DquSII9TDu4C;2C4UV_EAAAAJ
223;Bung Karno dalam pergulatan pemikiran;S Hadi;Diterbitkan oleh Yayasan Pendidikan Soekarno bekerja sama dengan Pustaka Simponi;;5;1991;2625522745859643951;sgsej9ZJWHMC;2C4UV_EAAAAJ
224;Membangung insan seutuhnya: sebuah tinjauan anthropologis menuju kepada kehidupan yang tanggap;S Hadi;Almaʼarif;;5;1986;11426239689015805621;uQVPmWFBlwUC;2C4UV_EAAAAJ
225;Haryadi. 2005. Studi komersialisasi benih padi sawah varietas unggul;S Hadi, T Budiarti;Buletin Agronomi;33 (1), 12-1;5;#N/A;14376040009883650105;NXYAu82O0W8C;2C4UV_EAAAAJ
226;The Effect of Deflector Angle in Savonius Water Turbine with Horizontal Axis on the Power Output of Water Flow in Pipe;A Prasetyo, B Kristiawan, D Danardono, S Hadi;Journal of Physics: Conference Series;979 (1), 012043;4;2018;8528659357719366525;fc7zyzPI2QAC;2C4UV_EAAAAJ
227;The Handwritten Sundanese Palm Leaf Manuscript Dataset From 15th Century;M Suryani, E Paulus, S Hadi, UA Darsa, JC Burie;;2017 14th IAPR International Conference on Document Analysis and Recognition …;4;2017;18147206780340757800;pbQCAAeKvsAC;2C4UV_EAAAAJ
